id	nome	data	estado	cidade	conteudo	resposta	status
320	Claro Celular	 13/04/2021	MG	Juiz de Fora	"
				No meu último mês de plano claro flex eu paguei o valor mensal de 39,99. Porém, simplesmente não pegava sinal do serviço, onde conforme segue em anexo, de 8GB de internet, eu utilizei somente 500MB, simplesmente pq não pegava sinal do plano. Tive que cancelar o flex por isso e atualmente estou no pós-pago e agora minha internet está normal."	"
				Prezado(a) Sr(a). Mariana, conforme acordado em contato telefônico realizado na data de hoje segue em anexo o documento contendo as informações sobre as ações adotadas até o momento para tratamento de sua reclamação. Informamos que daremos sequência aos procedimentos necessários e realizaremos um novo contato assim que os mesmos forem finalizados. Qualquer dificuldade em visualizar o anexo ou dúvida durante o tratamento, você poderá nos contatar utilizando a opção “Interagir com Fornecedor”. Atenciosamente, VICTORIA."	"
				Resolvido"
321	Vivo - Telefônica	 17/04/2021	MG	Belo Horizonte	"
				Minha reclamação e que contratei im plano da vivo de telefonia e internet na hora da contratação a vendedora me falou que era ligação ilimitada e não especificou que alguns números seria cobrado como (0300) no meu entender ligação ilimitada e pra qualquer número ,pois tive que ligar pra gol CIA aérea e  me cobrando um valor absurdo mais de 250 reais"	"
				Prezado Sr. CRISTIANO_x005F_x000D_
_x005F_x000D_
Segue em ""ANEXO"" ao lado da opção ""DETALHES"" a carta resposta com todas estas informações._x005F_x000D_
_x005F_x000D_
Obs.: Em caso de consulta pelo celular, poderá não ser disponibilizado a carta em anexo pois depende da funcionalidade de cada aparelho. Dessa forma orientamos o acesso pelo computador/tablet._x005F_x000D_
_x005F_x000D_
Caso exista alguma dúvida a respeito do atendimento, crítica ou elogio, por favor, nos acione através do E-MAIL XXXXXXXXXXX@XXXXX.XXX_x005F_x000D_
_x005F_x000D_
Sua contribuição nos ajuda na construção de um atendimento mais eficiente e desta forma, não havendo mais dúvidas relacionadas a este protocolo gostaríamos de contar com sua avaliação. _x005F_x000D_
_x005F_x000D_
Atenciosamente, _x005F_x000D_
_x005F_x000D_
Equipe Vivo._x005F_x000D_
"	"
				Não avaliado pelo consumidor"
322	Vivo - Telefônica	 14/04/2021	MG	Santa Luzia	"
				Consta um dívida em meu nome pela empresa vivo no Serasa. Sendo que nunca contratei nenhum conta pela empresa, na verdade nem sei do que se trata essa dívida. Tentei entrar em contato com a Vivo me atenderam e disseram que realmente existe a dívida mas que não poderia resolver minha situação e nem falar do que se trata e me passaram um número pra entrar em contato com setor financeiro. Entrei em contato com esse setor e disseram que só atende pessoa jurídica e me passaram outro número. Ligo mas o número não funciona."	"
				Prezado Cliente,_x005F_x000D_
_x005F_x000D_
Segue Carta anexa com as informações e as providências que foram tomadas com relação ao seu questionamento._x005F_x000D_
_x005F_x000D_
Estamos à disposição para quaisquer esclarecimentos através do e-mail contido na carta ou através do 1058 ou *8486._x005F_x000D_
_x005F_x000D_
Caso haja alguma dúvida, discordância ou questionamento, gentileza utilizar o botão “Interagir com o Fornecedor” antes de executar qualquer ação._x005F_x000D_
_x005F_x000D_
FAVOR VISUALIZAR O CAMPO “ANEXOS_x005F_x000D_
_x005F_x000D_
Obs.: Em caso de consulta pelo celular, poderá não ser disponibilizado a carta anexa pois depende da funcionalidade de cada aparelho. Desta forma orientamos que o acesso seja pelo computador/Tablet._x005F_x000D_
_x005F_x000D_
Atenciosamente,_x005F_x000D_
Órgão de Defesa do Consumidor – Telefônica | Vivo. _x005F_x000D_
"	"
				Não avaliado pelo consumidor"
323	Vivo - Telefônica	 13/04/2021	MG	Contagem	"
				Prezados _x005F_x000D_
meu cpf encontra-se negativado por essa empresa, alegando que tenho dividas com a mesma porém nunca contratei nenhum serviço ou produto. Sendo assim peço a retirada do meu nome dos orgão de proteção e carta de cancelamento em anexo. _x005F_x000D_
Att."	"
				 Belo Horizonte, 23 de abril de 2021. _x005F_x000D_
_x005F_x000D_
Protocolo: 2021.04/XXX.XXX.XXX-XX_x005F_x000D_
Atendimento ODC: Naiana Reis_x005F_x000D_
_x005F_x000D_
_x005F_x000D_
Pedidos do Cliente: _x005F_x000D_
_x005F_x000D_
Contestação de valores desconhecidos._x005F_x000D_
_x005F_x000D_
Tratativa:_x005F_x000D_
_x005F_x000D_
Prezada Rosangela,_x005F_x000D_
_x005F_x000D_
_x005F_x000D_
Após analise identificamos debito pendente na conta 0202951772 no valor de R$272,52 referente ao plano Vivo Fixo Local cancelado dia 27/05/2015 (linha XXXXX-X293)._x005F_x000D_
_x005F_x000D_
Mediante informações da cliente em desconhecer o serviço, realizamos abertura do chamado XXX.XXX.XXX-XX974 para análise da área de segurança da operadora._x005F_x000D_
_x005F_x000D_
Visando a comodidade da cliente realizaremos o acompanhamento pontual dessa demanda e asseguramos novo contato dia 26/04/2021 para posicionamento._x005F_x000D_
_x005F_x000D_
Em caso de dúvidas em relação às informações desta carta, gentileza nos informar imediatamente através do botão “Interagir com o Fornecedor” deste protocolo, antes de executar qualquer ação, ou pelo e-mail  XXXXXXXXXXX@XXXXX.XXX para demais esclarecimentos. Neste caso, pedimos que aguarde nosso retorno por um prazo de até 24h úteis. _x005F_x000D_
_x005F_x000D_
_x005F_x000D_
Para demais assuntos, colocamo-nos a sua disposição através do site www.vivo.com.br, “Meu Vivo”, da Central de Relacionamentos Fixa 103 15 / Móvel *8486/1058 ou por SMS, encaminhando sua mensagem para 1058._x005F_x000D_
_x005F_x000D_
Atenciosamente,_x005F_x000D_
_x005F_x000D_
Órgão de Defesa do Consumidor – Telefônica | Vivo._x005F_x000D_
"	"
				Não avaliado pelo consumidor"
324	Vivo - Telefônica	 14/04/2021	MG	Matias Barbosa	"
				Bom dia prezados,_x005F_x000D_
_x005F_x000D_
Estou reclamando aqui de novo pq minha internet acabou duas vezes esse mês de abril , achei estranho pq nunca acabou durante minha contratação desse plano ...quando adquirir esse plano o mesmo era de mais ou menos 15 GB porém fui verificar no aplicativo meu vivo o mesmo indica que tenho apenas 5,49 GB. _x005F_x000D_
Outra coisa já paguei minha fatura esse mês e consta que minha conta está atrasada do mês de abrir, vou anexar no site onde informa esses trâmites acima citado."	"
				Prezado,_x005F_x000D_
_x005F_x000D_
Segue em ""ANEXO"" ao lado da opção ""DETALHES"" a carta resposta com todas estas informações._x005F_x000D_
_x005F_x000D_
Obs.: Em caso de consulta pelo celular, poderá não ser disponibilizado a carta em anexo pois depende da funcionalidade de cada aparelho.  Dessa forma orientamos o acesso pelo computador/tablet. _x005F_x000D_
_x005F_x000D_
Caso exista alguma dúvida a respeito do atendimento, crítica ou elogio, por favor, nos acione através do E-MAIL XXXXXXXXXXX@XXXXX.XXX_x005F_x000D_
_x005F_x000D_
Sua contribuição nos ajuda na construção de um atendimento mais eficiente e desta forma, não havendo mais dúvidas relacionadas a este protocolo gostaríamos de contar com sua avaliação._x005F_x000D_
_x005F_x000D_
Atenciosamente,_x005F_x000D_
_x005F_x000D_
Equipe Vivo."	"
				Não avaliado pelo consumidor"
325	Vivo - Telefônica	 13/04/2021	MG	Ibirit�	"
				Levaram meu nome pro Serasa sobre uma conta que nunca fiz,primeiro que nunca tive vivo sempre Tim n gosto da vivo,aí levou meu nome sujou e n consigo fazer mais nada  com meu nome"	"
				Contatamos o responsável pela manifestação no dia 23/04/2021, às 10:00h o qual ficou ciente das informações e das providências que foram tomadas com relação ao seu questionamento._x005F_x000D_
Estamos à disposição para quaisquer esclarecimentos sobre esta demanda através do e-mail informado na carta anexo e para demais assuntos, favor nos contatar pelos seguintes canais: site www.vivo.com.br, *8486, 1058 ou por SMS, encaminhando sua mensagem para 1058._x005F_x000D_
Caso haja alguma dúvida, discordância ou questionamento, gentileza utilizar o botão “Interagir com o Fornecedor” antes de executar qualquer ação._x005F_x000D_
_x005F_x000D_
FAVOR VISUALIZAR O CAMPO “ANEXOS”. _x005F_x000D_
Obs.: Em caso de consulta pelo celular, poderá não ser visualizada a carta anexa, pois depende da funcionalidade de cada aparelho. Desta forma orientamos que o acesso seja realizado pelo computador/Tablet._x005F_x000D_
_x005F_x000D_
Atenciosamente, _x005F_x000D_
Órgão de Defesa do Consumidor – Telefônica | Vivo."	"
				Não avaliado pelo consumidor"
326	Vivo - Telefônica	 12/04/2021	MG	Juiz de Fora	"
				Olá, meu telefone fixo tem apresentado indisponibilidade da linha, sendo que eu estou em dia com meus pagamentos. Nos últimos 60 dias, deve ser a terceira vez que a linha emudece. _x005F_x000D_
_x005F_x000D_
Este telefone é do meu escritório de advocacia, de forma que seu mau funcionamento me traz prejuízos: eu deixo de atender clientes e isso reverte em potenciais perdas financeiras para mim, sem contar os clientes que tentam me contactar e não conseguem. _x005F_x000D_
_x005F_x000D_
Em suma, esta falha na prestação do serviço tem trazido problemas que eu não consigo solucionar. Repito que as contas estão em dia e não há motivo para corte da linha."	"
				Prezado,_x005F_x000D_
_x005F_x000D_
Segue em ""ANEXO"" ao lado da opção ""DETALHES"" a carta correta com a resposta com todas estas informações._x005F_x000D_
_x005F_x000D_
Obs.: Em caso de consulta pelo celular, poderá não ser disponibilizado a carta em anexo pois depende da funcionalidade de cada aparelho. Dessa forma orientamos o acesso pelo computador/tablet._x005F_x000D_
_x005F_x000D_
Atenciosamente_x005F_x000D_
_x005F_x000D_
Ângela - Equipe Vivo_x005F_x000D_
 _x005F_x000D_
"	"
				Não avaliado pelo consumidor"
327	Vivo - Telefônica	 14/04/2021	MG	Sete Lagoas	"
				Entrei em contato com a operadora diversas vezes pedindo a alteração do valor do meu plano, concluíram meu pedido mas a alteração não foi feita!"	"
				Realizamos tentativa de contato em 23/04/2021, através do telefone XXX.XXX.XXX-XX, ás 16h:10min sem sucesso. Retornamos no e-mail: XXXXXXXXXXX@XXXXX.XXX. Desta forma, segue Carta anexa com as informações e as providências que foram tomadas com relação ao seu questionamento juntamente com a análise/proposta da operadora._x005F_x000D_
_x005F_x000D_
Estamos à disposição para quaisquer esclarecimentos através dos seguintes canais: site www.vivo.com.br, *8486, 1058 ou por SMS, encaminhando sua mensagem para 1058._x005F_x000D_
_x005F_x000D_
Caso haja alguma dúvida, discordância ou questionamento, gentileza utilizar o botão “Interagir com o Fornecedor” antes de executar qualquer ação._x005F_x000D_
_x005F_x000D_
FAVOR VISUALIZAR O CAMPO “ANEXOS”. _x005F_x000D_
Obs.: Em caso de consulta pelo celular, poderá não ser disponibilizado a carta anexa pois depende da funcionalidade de cada aparelho. Desta forma orientamos que o acesso seja realizado pelo computador/Tablet._x005F_x000D_
_x005F_x000D_
Atenciosamente,_x005F_x000D_
Órgão de Defesa do Consumidor – Telefônica | Vivo."	"
				Não avaliado pelo consumidor"
328	Vivo - Telefônica	 14/04/2021	MG	Ponte Nova	"
				foi feito em plano em minha linha da vivo sem a minha solicitação, não tem os meu documento , não tem a minha assinatura não tem nada   e bloquearão o meu numero, e tem uso comercial,  preciso de usar a minha linha , tentei vários contatos mais sem sucesso , telefone de contato XXX.XXX.XXX-XX"	"
				Contatamos responsável pela manifestação no dia 23/04/2021, ás 19h:30min, qual ficou ciente das informações e das providências que foram tomadas com relação ao seu questionamento. Estamos à disposição para quaisquer esclarecimentos sobre esta demanda através do e-mail informado na carta anexo e para demais assuntos, favor nos contatar pelos seguintes canais: site www.vivo.com.br, *8486, 1058 ou por SMS, encaminhando sua mensagem para 1058. Caso haja alguma dúvida, discordância ou questionamento, gentileza utilizar o botão “Interagir com o Fornecedor” antes de executar qualquer ação._x005F_x000D_
_x005F_x000D_
FAVOR VISUALIZAR O CAMPO “ANEXOS”._x005F_x000D_
Obs.: Em caso de consulta pelo celular, poderá não ser visualizada a carta anexa, pois depende da funcionalidade de cada aparelho. Desta forma orientamos que o acesso seja realizado pelo computador/Tablet._x005F_x000D_
_x005F_x000D_
Atenciosamente,_x005F_x000D_
Órgão de Defesa do Consumidor – Telefônica | Vivo._x005F_x000D_
"	"
				Não avaliado pelo consumidor"
329	Vivo - Telefônica	 15/04/2021	MG	Belo Horizonte	"
				Fiz a solicitação da portabilidade do numero fixo para outra operadora, no dia que foram instalar os serviços fui orientada que deveria ligar na Vivo para cancelar a internet. Pois bem, entrei em contato com a Vivo no dia 29.03.21 e informei que estava querendo cancelar a internet pois o numero de telefone fixo foi pedido a portabilidade. A atendente prontamente fez o cancelamento, sem quaisquer problemas._x005F_x000D_
Alguns dias depois recebo uma mensagem da atual operadora dizendo que não foi possível concretizar a portabilidade pois o numero está inativo. Entrei em contato com a Vivo que disse que eu não precisava ter ligado e cancelado os serviços já que havia solicitado a portabilidade o cancelamento era automático. Então questionei porque a atendente não me informou? No momento do cancelamento deixei bem claro e fui questionada porque estava cancelando e eu disse que era por causa  da portabilidade, que estava cancelando somente a internet._x005F_x000D_
Disseram que é possível que eu tenha o mesmo numero desde que eu contrate novamente os serviços, seria uma nova venda, que eu teria que ficar no plano por no mínimo 12 meses e ou pagar multa contratual caso solicite a portabilidade._x005F_x000D_
Este numero fica na casa da minha mãe, uma senhora idosa, que não pode ficar sem telefone, nós temos ele a mais de 20 anos..... Não concordo em ter que pagar multa já que foi a vivo que não informou corretamente, omitiu informações, direito basilar de qualquer relação de consumo ..... porque a atendente não informou que não era preciso cancelar? Esse tipo de informação é essencial, básica.... se eu não quisesse o numero não teria solicitado a portabilidade."	"
				Prezada Sra.Izabela_x005F_x000D_
_x005F_x000D_
Segue em ""ANEXO"" ao lado da opção ""DETALHES"" a carta resposta com todas estas informações._x005F_x000D_
_x005F_x000D_
Obs.: Em caso de consulta pelo celular, poderá não ser disponibilizado a carta em anexo pois depende da funcionalidade de cada aparelho. Dessa forma orientamos o acesso pelo computador/tablet._x005F_x000D_
_x005F_x000D_
Caso exista alguma dúvida a respeito do atendimento, crítica ou elogio, por favor, nos acione através do E-MAIL XXXXXXXXXXX@XXXXX.XXX_x005F_x000D_
_x005F_x000D_
Sua contribuição nos ajuda na construção de um atendimento mais eficiente e desta forma, não havendo mais dúvidas relacionadas a este protocolo gostaríamos de contar com sua avaliação._x005F_x000D_
_x005F_x000D_
Atenciosamente,_x005F_x000D_
_x005F_x000D_
Equipe Vivo._x005F_x000D_
"	"
				Não avaliado pelo consumidor"
